#auto generated file!
180.0;105;95
186.0;107;93
192.0;106;94
198.0;105;95
204.0;107;93
210.0;106;94
216.0;106;94
222.0;106;94
228.0;104;96
234.0;105;95
240.0;107;93
246.0;106;94
252.0;108;92
258.0;107;93
264.0;109;91
270.0;109;91
276.0;112;88
282.0;111;89
288.0;112;88
294.0;113;87
300.0;112;88
306.0;109;91
312.0;109;91
318.0;110;90
324.0;108;92
330.0;107;93
336.0;108;92
342.0;108;92
348.0;109;91
354.0;108;92
360.0;108;92
366.0;111;89
372.0;110;90
378.0;111;89
384.0;112;88
390.0;112;88
396.0;113;87
402.0;119;81
408.0;119;81
414.0;120;80
420.0;120;80
426.0;120;80
432.0;120;80
438.0;121;79
444.0;122;78
450.0;123;77
456.0;125;75
462.0;126;74
468.0;125;75
474.0;124;76
480.0;124;76
486.0;124;76
492.0;125;75
498.0;127;73
504.0;126;74
510.0;127;73
516.0;126;74
522.0;127;73
528.0;129;71
534.0;129;71
540.0;130;70
546.0;130;70
552.0;130;70
558.0;131;69
564.0;130;70
570.0;132;68
576.0;131;69
582.0;130;70
588.0;133;67
594.0;132;68
600.0;131;69
606.0;133;67
612.0;132;68
618.0;133;67
624.0;133;67
630.0;132;68
636.0;132;68
642.0;130;70
648.0;130;70
654.0;130;70
660.0;128;72
666.0;126;74
672.0;125;75
678.0;125;75
684.0;123;77
690.0;122;78
696.0;123;77
702.0;124;76
708.0;124;76
714.0;125;75
720.0;128;72
726.0;128;72
732.0;128;72
738.0;128;72
744.0;126;74
750.0;126;74
756.0;124;76
762.0;124;76
768.0;123;77
774.0;119;81
780.0;118;82
786.0;119;81
792.0;120;80
798.0;121;79
804.0;122;78
810.0;122;78
816.0;121;79
822.0;120;80
828.0;120;80
834.0;120;80
840.0;120;80
846.0;120;80
852.0;120;80
858.0;121;79
864.0;121;79
870.0;119;81
876.0;118;82
882.0;117;83
888.0;119;81
894.0;118;82
900.0;121;79
906.0;120;80
912.0;120;80
918.0;121;79
924.0;122;78
930.0;121;79
936.0;121;79
942.0;123;77
948.0;122;78
954.0;123;77
960.0;123;77
966.0;122;78
972.0;122;78
978.0;125;75
984.0;126;74
990.0;126;74
996.0;124;76
1002.0;122;78
1008.0;121;79
1014.0;121;79
1020.0;120;80
1026.0;119;81
1032.0;119;81
1038.0;116;84
1044.0;116;84
1050.0;113;87
1056.0;113;87
1062.0;113;87
1068.0;115;85
1074.0;115;85
1080.0;115;85
1086.0;115;85
1092.0;117;83
1098.0;117;83
1104.0;118;82
1110.0;119;81
1116.0;120;80
1122.0;120;80
1128.0;121;79
1134.0;123;77
1140.0;122;78
1146.0;125;75
1152.0;126;74
1158.0;127;73
1164.0;127;73
1170.0;128;72
1176.0;125;75
1182.0;125;75
1188.0;126;74
1194.0;124;76
1200.0;124;76
1206.0;122;78
1212.0;122;78
1218.0;122;78
1224.0;122;78
1230.0;121;79
1236.0;122;78
1242.0;122;78
1248.0;122;78
1254.0;122;78
1260.0;122;78
1266.0;124;76
1272.0;124;76
1278.0;123;77
1284.0;123;77
1290.0;123;77
1296.0;122;78
1302.0;120;80
1308.0;119;81
1314.0;122;78
1320.0;123;77
1326.0;122;78
1332.0;122;78
1338.0;122;78
1344.0;123;77
1350.0;127;73
1356.0;129;71
1362.0;130;70
1368.0;133;67
1374.0;132;68
1380.0;132;68
1386.0;133;67
1392.0;134;66
1398.0;133;67
1404.0;132;68
1410.0;133;67
1416.0;132;68
1422.0;131;69
1428.0;130;70
1434.0;130;70
1440.0;129;71
1446.0;127;73
1452.0;129;71
1458.0;132;68
1464.0;132;68
1470.0;130;70
1476.0;130;70
1482.0;131;69
1488.0;131;69
1494.0;130;70
1500.0;131;69
1506.0;130;70
1512.0;130;70
1518.0;131;69
1524.0;130;70
1530.0;130;70
1536.0;127;73
1542.0;126;74
1548.0;124;76
1554.0;124;76
1560.0;127;73
1566.0;128;72
1572.0;127;73
1578.0;125;75
1584.0;123;77
1590.0;121;79
1596.0;121;79
1602.0;122;78
1608.0;122;78
1614.0;123;77
1620.0;123;77
1626.0;125;75
1632.0;125;75
1638.0;125;75
1644.0;125;75
1650.0;124;76
1656.0;124;76
1662.0;121;79
1668.0;121;79
1674.0;122;78
1680.0;123;77
1686.0;123;77
1692.0;121;79
1698.0;119;81
1704.0;119;81
1710.0;119;81
1716.0;120;80
1722.0;120;80
1728.0;121;79
1734.0;126;74
1740.0;127;73
1746.0;128;72
1752.0;128;72
1758.0;128;72
1764.0;130;70
1770.0;129;71
1776.0;128;72
1782.0;127;73
1788.0;129;71
1794.0;129;71
