#auto generated file!
180.0;226;174
186.0;227;173
192.0;228;172
198.0;229;171
204.0;231;169
210.0;227;173
216.0;229;171
222.0;228;172
228.0;228;172
234.0;233;167
240.0;234;166
246.0;234;166
252.0;235;165
258.0;235;165
264.0;238;162
270.0;236;164
276.0;240;160
282.0;241;159
288.0;238;162
294.0;238;162
300.0;239;161
306.0;242;158
312.0;242;158
318.0;239;161
324.0;239;161
330.0;241;159
336.0;243;157
342.0;246;154
348.0;248;152
354.0;249;151
360.0;247;153
366.0;247;153
372.0;247;153
378.0;246;154
384.0;246;154
390.0;246;154
396.0;248;152
402.0;247;153
408.0;246;154
414.0;245;155
420.0;245;155
426.0;247;153
432.0;248;152
438.0;248;152
444.0;249;151
450.0;250;150
456.0;251;149
462.0;254;146
468.0;253;147
474.0;253;147
480.0;253;147
486.0;252;148
492.0;251;149
498.0;247;153
504.0;249;151
510.0;249;151
516.0;248;152
522.0;248;152
528.0;250;150
534.0;251;149
540.0;251;149
546.0;255;145
552.0;256;144
558.0;254;146
564.0;254;146
570.0;255;145
576.0;258;142
582.0;259;141
588.0;259;141
594.0;258;142
600.0;259;141
606.0;261;139
612.0;262;138
618.0;260;140
624.0;261;139
630.0;262;138
636.0;262;138
642.0;258;142
648.0;259;141
654.0;262;138
660.0;264;136
666.0;263;137
672.0;263;137
678.0;264;136
684.0;262;138
690.0;263;137
696.0;265;135
702.0;263;137
708.0;263;137
714.0;263;137
720.0;265;135
726.0;263;137
732.0;263;137
738.0;263;137
744.0;264;136
750.0;262;138
756.0;264;136
762.0;263;137
768.0;265;135
774.0;266;134
780.0;265;135
786.0;263;137
792.0;262;138
798.0;261;139
804.0;259;141
810.0;258;142
816.0;257;143
822.0;255;145
828.0;255;145
834.0;253;147
840.0;250;150
846.0;251;149
852.0;250;150
858.0;252;148
864.0;252;148
870.0;255;145
876.0;254;146
882.0;256;144
888.0;256;144
894.0;256;144
900.0;255;145
906.0;255;145
912.0;256;144
918.0;257;143
924.0;255;145
930.0;253;147
936.0;255;145
942.0;256;144
948.0;254;146
954.0;254;146
960.0;254;146
966.0;255;145
972.0;253;147
978.0;255;145
984.0;254;146
990.0;254;146
996.0;255;145
1002.0;252;148
1008.0;250;150
1014.0;249;151
1020.0;248;152
1026.0;249;151
1032.0;251;149
1038.0;249;151
1044.0;248;152
1050.0;250;150
1056.0;252;148
1062.0;252;148
1068.0;251;149
1074.0;253;147
1080.0;252;148
1086.0;250;150
1092.0;251;149
1098.0;251;149
1104.0;251;149
1110.0;251;149
1116.0;252;148
1122.0;250;150
1128.0;249;151
1134.0;250;150
1140.0;248;152
1146.0;249;151
1152.0;250;150
1158.0;250;150
1164.0;250;150
1170.0;250;150
1176.0;250;150
1182.0;252;148
1188.0;250;150
1194.0;248;152
1200.0;249;151
1206.0;250;150
1212.0;255;145
1218.0;255;145
1224.0;257;143
1230.0;256;144
1236.0;256;144
1242.0;256;144
1248.0;259;141
1254.0;259;141
1260.0;260;140
1266.0;262;138
1272.0;260;140
1278.0;260;140
1284.0;261;139
1290.0;261;139
1296.0;261;139
1302.0;261;139
1308.0;260;140
1314.0;260;140
1320.0;257;143
1326.0;259;141
1332.0;258;142
1338.0;259;141
1344.0;261;139
1350.0;263;137
1356.0;267;133
1362.0;268;132
1368.0;267;133
1374.0;265;135
1380.0;267;133
1386.0;264;136
1392.0;265;135
1398.0;265;135
1404.0;263;137
1410.0;264;136
1416.0;264;136
1422.0;266;134
1428.0;266;134
1434.0;265;135
1440.0;269;131
1446.0;270;130
1452.0;270;130
1458.0;271;129
1464.0;269;131
1470.0;272;128
1476.0;271;129
1482.0;271;129
1488.0;271;129
1494.0;271;129
1500.0;270;130
1506.0;268;132
1512.0;268;132
1518.0;268;132
1524.0;269;131
1530.0;270;130
1536.0;270;130
1542.0;270;130
1548.0;271;129
1554.0;270;130
1560.0;269;131
1566.0;271;129
1572.0;275;125
1578.0;275;125
1584.0;273;127
1590.0;276;124
1596.0;278;122
1602.0;278;122
1608.0;277;123
1614.0;277;123
1620.0;277;123
1626.0;276;124
1632.0;275;125
1638.0;279;121
1644.0;277;123
1650.0;278;122
1656.0;277;123
1662.0;276;124
1668.0;279;121
1674.0;278;122
1680.0;279;121
1686.0;279;121
1692.0;278;122
1698.0;277;123
1704.0;277;123
1710.0;279;121
1716.0;279;121
1722.0;275;125
1728.0;275;125
1734.0;276;124
1740.0;277;123
1746.0;276;124
1752.0;277;123
1758.0;277;123
1764.0;276;124
1770.0;276;124
1776.0;274;126
1782.0;273;127
1788.0;270;130
1794.0;268;132
