#auto generated file!
180.0;226;174
186.0;226;174
192.0;222;178
198.0;228;172
204.0;226;174
210.0;226;174
216.0;227;173
222.0;228;172
228.0;225;175
234.0;225;175
240.0;223;177
246.0;221;179
252.0;224;176
258.0;223;177
264.0;222;178
270.0;223;177
276.0;223;177
282.0;225;175
288.0;225;175
294.0;225;175
300.0;228;172
306.0;228;172
312.0;228;172
318.0;227;173
324.0;225;175
330.0;225;175
336.0;226;174
342.0;228;172
348.0;227;173
354.0;229;171
360.0;228;172
366.0;231;169
372.0;230;170
378.0;229;171
384.0;231;169
390.0;233;167
396.0;234;166
402.0;233;167
408.0;233;167
414.0;234;166
420.0;233;167
426.0;230;170
432.0;229;171
438.0;227;173
444.0;229;171
450.0;230;170
456.0;231;169
462.0;232;168
468.0;233;167
474.0;231;169
480.0;231;169
486.0;231;169
492.0;230;170
498.0;232;168
504.0;234;166
510.0;233;167
516.0;235;165
522.0;239;161
528.0;238;162
534.0;240;160
540.0;241;159
546.0;240;160
552.0;242;158
558.0;242;158
564.0;240;160
570.0;241;159
576.0;241;159
582.0;241;159
588.0;244;156
594.0;244;156
600.0;245;155
606.0;243;157
612.0;244;156
618.0;245;155
624.0;243;157
630.0;243;157
636.0;240;160
642.0;237;163
648.0;235;165
654.0;235;165
660.0;234;166
666.0;238;162
672.0;240;160
678.0;241;159
684.0;239;161
690.0;241;159
696.0;245;155
702.0;247;153
708.0;248;152
714.0;250;150
720.0;254;146
726.0;255;145
732.0;252;148
738.0;250;150
744.0;250;150
750.0;250;150
756.0;249;151
762.0;252;148
768.0;251;149
774.0;252;148
780.0;254;146
786.0;255;145
792.0;255;145
798.0;254;146
804.0;256;144
810.0;256;144
816.0;255;145
822.0;255;145
828.0;255;145
834.0;254;146
840.0;255;145
846.0;255;145
852.0;255;145
858.0;257;143
864.0;258;142
870.0;258;142
876.0;256;144
882.0;258;142
888.0;258;142
894.0;257;143
900.0;257;143
906.0;257;143
912.0;254;146
918.0;255;145
924.0;257;143
930.0;258;142
936.0;258;142
942.0;259;141
948.0;258;142
954.0;259;141
960.0;258;142
966.0;259;141
972.0;258;142
978.0;258;142
984.0;257;143
990.0;255;145
996.0;253;147
1002.0;253;147
1008.0;252;148
1014.0;252;148
1020.0;250;150
1026.0;250;150
1032.0;248;152
1038.0;248;152
1044.0;246;154
1050.0;247;153
1056.0;247;153
1062.0;247;153
1068.0;247;153
1074.0;248;152
1080.0;249;151
1086.0;251;149
1092.0;250;150
1098.0;252;148
1104.0;249;151
1110.0;246;154
1116.0;245;155
1122.0;247;153
1128.0;247;153
1134.0;243;157
1140.0;240;160
1146.0;241;159
1152.0;239;161
1158.0;238;162
1164.0;238;162
1170.0;239;161
1176.0;237;163
1182.0;235;165
1188.0;236;164
1194.0;237;163
1200.0;238;162
1206.0;237;163
1212.0;239;161
1218.0;239;161
1224.0;239;161
1230.0;241;159
1236.0;242;158
1242.0;243;157
1248.0;244;156
1254.0;242;158
1260.0;243;157
1266.0;242;158
1272.0;240;160
1278.0;241;159
1284.0;239;161
1290.0;241;159
1296.0;239;161
1302.0;241;159
1308.0;241;159
1314.0;241;159
1320.0;238;162
1326.0;239;161
1332.0;234;166
1338.0;234;166
1344.0;234;166
1350.0;235;165
1356.0;235;165
1362.0;238;162
1368.0;239;161
1374.0;237;163
1380.0;237;163
1386.0;237;163
1392.0;236;164
1398.0;231;169
1404.0;233;167
1410.0;231;169
1416.0;228;172
1422.0;225;175
1428.0;227;173
1434.0;226;174
1440.0;223;177
1446.0;223;177
1452.0;224;176
1458.0;226;174
1464.0;227;173
1470.0;227;173
1476.0;230;170
1482.0;231;169
1488.0;235;165
1494.0;234;166
1500.0;233;167
1506.0;232;168
1512.0;233;167
1518.0;234;166
1524.0;236;164
1530.0;238;162
1536.0;236;164
1542.0;235;165
1548.0;236;164
1554.0;237;163
1560.0;236;164
1566.0;236;164
1572.0;236;164
1578.0;236;164
1584.0;236;164
1590.0;237;163
1596.0;238;162
1602.0;239;161
1608.0;240;160
1614.0;244;156
1620.0;243;157
1626.0;242;158
1632.0;241;159
1638.0;239;161
1644.0;239;161
1650.0;238;162
1656.0;236;164
1662.0;236;164
1668.0;236;164
1674.0;234;166
1680.0;235;165
1686.0;236;164
1692.0;236;164
1698.0;236;164
1704.0;237;163
1710.0;238;162
1716.0;242;158
1722.0;244;156
1728.0;243;157
1734.0;242;158
1740.0;242;158
1746.0;244;156
1752.0;246;154
1758.0;248;152
1764.0;246;154
1770.0;247;153
1776.0;247;153
1782.0;249;151
1788.0;249;151
1794.0;248;152
