#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.0;0.15;0.0
18.0;0.32142857142857145;0.4;0.0
24.0;1.3392857142857142;0.4;0.0
30.0;3.9642857142857144;2.0;0.0
36.0;4.107142857142857;0.8;0.0
42.0;7.035714285714286;1.5;0.0
48.0;6.892857142857143;0.3;0.0
54.0;9.946428571428571;0.3;0.0
60.0;7.410714285714286;0.05;0.0
66.0;5.125;2.1;0.0
72.0;4.107142857142857;1.05;0.0
78.0;2.3214285714285716;1.65;0.0
84.0;3.232142857142857;0.2;0.0
90.0;1.75;0.55;0.0
96.0;3.5892857142857144;0.7000000000000001;0.0
102.0;3.267857142857143;1.35;0.0
108.0;5.107142857142857;0.15;0.0
114.0;7.0;2.05;0.0
120.0;4.642857142857143;0.7000000000000001;0.0
126.0;3.1785714285714284;1.0;0.0
132.0;1.4285714285714286;0.8;0.0
138.0;1.2678571428571428;1.25;0.0
144.0;0.6428571428571429;0.3;0.0
150.0;1.1607142857142858;0.6;0.0
156.0;0.6964285714285714;0.3;0.0
162.0;1.8571428571428572;0.9;0.0
168.0;3.517857142857143;0.15;0.0
174.0;4.821428571428571;0.35;0.0
180.0;4.25;1.35;0.0
186.0;3.267857142857143;0.7;0.0
192.0;4.571428571428571;0.44999999999999996;0.0
198.0;3.9464285714285716;1.2;0.0
204.0;2.642857142857143;0.35;0.0
210.0;3.6785714285714284;0.6;0.0
216.0;2.1964285714285716;0.55;0.0
222.0;4.053571428571429;0.44999999999999996;0.0
228.0;4.178571428571429;0.35;0.0
234.0;4.178571428571429;1.5;0.0
240.0;7.214285714285714;0.55;0.0
246.0;8.5;1.2;0.0
252.0;7.321428571428571;2.3499999999999996;0.0
258.0;4.767857142857143;1.55;0.0
264.0;5.0;1.5;0.0
270.0;5.107142857142857;1.35;0.0
276.0;4.428571428571429;1.05;0.0
282.0;5.017857142857143;0.9;0.0
288.0;4.625;1.0;0.0
294.0;6.428571428571429;1.35;0.0
300.0;3.6964285714285716;0.15;0.0
306.0;2.232142857142857;0.3;0.0
312.0;1.4464285714285714;0.6;0.0
318.0;1.9642857142857142;0.44999999999999996;0.0
324.0;2.6785714285714284;0.3;0.0
330.0;3.767857142857143;0.3;0.0
336.0;4.392857142857143;1.55;0.0
342.0;5.946428571428571;0.3;0.0
348.0;6.0;0.65;0.0
354.0;4.714285714285714;1.0;0.0
360.0;3.3392857142857144;1.25;0.0
366.0;1.375;0.15;0.0
372.0;0.6964285714285714;0.3;0.0
378.0;0.5892857142857143;0.44999999999999996;0.0
384.0;0.05357142857142857;0.44999999999999996;0.0
390.0;1.6071428571428572;0.0;0.0
396.0;3.4642857142857144;1.55;0.0
402.0;5.553571428571429;1.7;0.0
408.0;7.5;0.65;0.0
414.0;9.696428571428571;1.05;0.0
420.0;8.732142857142858;2.7499999999999996;0.0
426.0;5.517857142857143;1.7000000000000002;0.0
432.0;3.392857142857143;2.25;0.0
438.0;4.946428571428571;2.4;0.0
444.0;6.285714285714286;1.05;0.0
450.0;5.625;2.1;0.0
456.0;5.0;0.2;0.0
462.0;4.607142857142857;0.3;0.0
468.0;6.035714285714286;0.9;0.0
474.0;6.107142857142857;2.05;0.0
480.0;4.428571428571429;0.9;0.0
486.0;3.2142857142857144;0.9;0.0
492.0;2.982142857142857;0.55;0.0
498.0;1.4642857142857142;0.65;0.0
504.0;0.8928571428571429;0.44999999999999996;0.0
510.0;1.3214285714285714;0.85;0.0
516.0;1.5714285714285714;0.15;0.0
522.0;2.142857142857143;0.8999999999999999;0.0
528.0;2.4642857142857144;0.6;0.0
534.0;2.7857142857142856;0.15;0.0
540.0;2.1785714285714284;0.7;0.0
546.0;1.5357142857142858;0.7;0.0
552.0;1.75;0.25;0.0
558.0;3.017857142857143;0.7000000000000001;0.0
564.0;3.857142857142857;1.45;0.0
570.0;5.607142857142857;1.8;0.0
576.0;5.357142857142857;0.35;0.0
582.0;6.142857142857143;0.45;0.0
588.0;6.428571428571429;2.15;0.0
594.0;7.321428571428571;0.9500000000000001;0.0
600.0;6.714285714285714;0.8;0.0
606.0;5.857142857142857;0.9;0.0
612.0;5.803571428571429;0.15;0.0
618.0;5.803571428571429;1.05;0.0
624.0;4.446428571428571;1.9;0.0
630.0;5.285714285714286;1.25;0.0
636.0;7.196428571428571;1.6500000000000001;0.0
642.0;6.553571428571429;1.2000000000000002;0.0
648.0;7.107142857142857;0.55;0.0
654.0;7.232142857142857;1.2;0.0
660.0;3.517857142857143;0.75;0.0
666.0;2.625;0.15;0.0
672.0;0.6964285714285714;0.6;0.0
678.0;0.75;0.0;0.0
684.0;0.5357142857142857;0.6;0.0
690.0;1.1607142857142858;0.85;0.0
696.0;2.0357142857142856;0.7000000000000001;0.0
702.0;2.9464285714285716;1.0;0.0
708.0;4.035714285714286;0.3;0.0
714.0;6.464285714285714;0.55;0.0
720.0;5.053571428571429;0.2;0.0
726.0;4.839285714285714;0.55;0.0
732.0;2.982142857142857;0.05;0.0
738.0;3.232142857142857;0.25;0.0
744.0;2.1785714285714284;0.44999999999999996;0.0
750.0;1.7321428571428572;0.1;0.0
756.0;2.1785714285714284;1.3499999999999999;0.0
762.0;3.4107142857142856;2.4;0.0
768.0;6.767857142857143;1.3499999999999999;0.0
774.0;5.607142857142857;0.7000000000000001;0.0
